Id,PostCode,PostTown,DependentLocality,DoubleDependentLocality,ThoroughfareDescriptor,DependentThoroughfareDescriptor,BuildingNumber,BuildingName,SubBuildingName,POBox,DepartmentName,OrganisationName,UDPRN,PostcodeType,SUOrganisationIndicator,DeliveryPointSuffix,AddressKey,OrganisationKey,NumberOfHouseholds,LocalityKey
206,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 42,,,Apple,28449583,S,Y,3B,38443415,3778220,1,7775
207,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 3,,,Mobile Bitz,28449544,S,Y,1D,38443446,3778226,1,7775
208,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 2,,,Pandora,28449543,S,Y,1B,38443448,3778228,1,7775
209,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 29,,,3 Store,28449570,S,Y,2L,38443453,3778231,1,7775
210,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 4,,,Tiger,54502669,S,Y,4Z,38935674,3860012,1,7775
211,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 51-53,,,Drakes Jewellers Ltd,28449592,S,Y,3P,39467443,3942410,1,7775
212,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 49,,,S T A,28449590,S,Y,5A,39472935,3943223,1,7775
213,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 38a,,,Jack Wills,55024997,S,Y,5B,39558119,3955477,1,7775
214,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 37,,,Slim Chickens,55025000,S,Y,5D,39558120,3955480,1,7775
215,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 28,,,,28449569,S, ,2J,40278945,0,1,7775
216,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 43,,,,28449584,S, ,3D,40282457,0,1,7775
217,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Stall 2,,,,52042299,S, ,4R,40282464,0,1,7775
218,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 38,,,,28449579,S, ,4Y,40282466,0,1,7775
219,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 20,,,,28449561,S, ,1Z,40946166,0,1,7775
220,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 13a,,,H & M,28449578,S,Y,2W,41466577,4187233,1,7775
221,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 47,,,,28449588,S, ,3H,41903355,0,1,7775
222,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 19a,,,Lush,57175660,S,Y,5G,41903357,4237401,1,7775
223,PL1 1EA,PLYMOUTH,,,Charles Street,,1,,Unit 32,,,Seasalt Ltd,28449573,S,Y,2Q,42349195,4297856,1,7775
224,PL1 1EF,PLYMOUTH,,,New George Street,,78,,,,,Santander UK plc,18911281,L, ,1A,1592139,0,1,7775
225,PL1 1EP,PLYMOUTH,,,Courtenay Street,, ,,,,,Noahs Ark,18911285,S,Y,1A,28616999,1622995,1,7775
226,PL1 1EP,PLYMOUTH,,,Courtenay Street,, ,4a,,,,Cherish,18911287,S,Y,1F,39941779,4008259,1,7775
227,PL1 1EP,PLYMOUTH,,,Courtenay Street,, ,12a,,,,Style,18911284,S,Y,1E,39941780,4008260,1,7775
228,PL1 1EP,PLYMOUTH,,,Courtenay Street,,12,,,,,Smokey Joes,18911286,S,Y,1B,39941782,4008262,1,7775
229,PL1 1ET,PLYMOUTH,,,Raleigh Street,,15,,,,,Oggie Oggie Pasty Co Ltd,18911290,S,Y,1D,26977102,943460,1,7775
230,PL1 1ET,PLYMOUTH,,,Raleigh Street,,19,,,,,Cellys Hairstyle International,18911302,S,Y,1L,36603994,3445022,1,7775
231,PL1 1ET,PLYMOUTH,,,Raleigh Street,,11,,,,,Lucky Star Plymouth Ltd,18911289,S,Y,1H,38938000,3860578,1,7775
232,PL1 1ET,PLYMOUTH,,,Raleigh Street,,17,,,,,,18911293,S, ,1E,39363529,0,1,7775
233,PL1 1ET,PLYMOUTH,,,Raleigh Street,,2,,,,,,55463697,S, ,1P,40047556,0,1,7775
234,PL1 1ET,PLYMOUTH,,,Raleigh Street,,4,,,,,,55463698,S, ,1Q,40047557,0,1,7775
235,PL1 1ET,PLYMOUTH,,,Raleigh Street,,6,,,,,,55498695,S, ,1S,40086426,0,205,7775
236,PL1 1ET,PLYMOUTH,,,Raleigh Street,,13,,,,,,18911292,S, ,1B,40216429,0,1,7775
237,PL1 1EU,PLYMOUTH,,,Raleigh Street,, ,03-Sep,,,,Lloyds Bank plc,18911294,L, ,1A,1592147,0,1,7775
238,PL1 1EW,PLYMOUTH,,,Royal Parade,,72,,,,,The Gorge Cafe,18911296,S,Y,1B,26977105,943463,1,7775
239,PL1 1EW,PLYMOUTH,,,Royal Parade,, ,76-78,,,,Pizza Hut (UK) Ltd,18911299,S,Y,1E,26977107,943465,1,7775
240,PL1 1EW,PLYMOUTH,,,Royal Parade,,82,,,,,Spar Stores,18911300,S,Y,1H,31024671,2410263,1,7775
241,PL1 1EW,PLYMOUTH,,,Royal Parade,,84,,,,,William Hill Bookmakers,18911298,S,Y,1J,39941777,4008258,1,7775
242,PL1 1EW,PLYMOUTH,,,Royal Parade,,74,,,,,,18911301,S, ,1D,40282074,0,1,7775
243,PL1 1HA,PLYMOUTH,,,Courtenay Street,,14,,,,,Timpson Ltd,18911309,S,Y,1E,29202421,2521950,1,7775
244,PL1 1HB,PLYMOUTH,,,,, ,,,22,,Lloyds Bank plc,18911310,L, ,1A,1592152,0,1,7775
245,PL1 1HH,PLYMOUTH,,,Armada Way,,101,,,,,The Edinburgh Woollen Mill Ltd,18911311,S,Y,1A,26990168,948792,1,7775
246,PL1 1HH,PLYMOUTH,,,Armada Way,, ,103-105,,,,Cex,18911312,S,Y,1B,34978306,3118773,1,7775
247,PL1 1HH,PLYMOUTH,,,Armada Way,, ,109-111,,,,Flannals,18911314,S,Y,1F,35868344,3284059,1,7775
248,PL1 1HH,PLYMOUTH,,,Armada Way,,107,,,,,,18911313,S, ,1E,37020685,0,1,7775
249,PL1 1HX,PLYMOUTH,,,Armada Way,, ,141-143,,,,Nationwide Bldg Soc,18911324,S,Y,1D,26990182,948803,1,7775
250,PL1 1HX,PLYMOUTH,,,Armada Way,,145,,,,,Nationwide,18911321,S,Y,1F,30392102,2237828,1,7775
251,PL1 1HX,PLYMOUTH,,,Armada Way,, ,135-137,,,,Barista Bros,18911322,S,Y,1A,37775725,3664467,1,7775
252,PL1 1HX,PLYMOUTH,,,Armada Way,,133,,,,,The Pig,53983947,S,Y,1U,38316656,3755820,1,7775
253,PL1 1HX,PLYMOUTH,,,Armada Way,,133,,,,,Jack N Mols,53983973,S,Y,1W,38316656,3755822,1,7775
254,PL1 1HX,PLYMOUTH,,,Armada Way,,133,,,,,Boyle Tricks Leonard Solicitors,56752374,S,Y,1X,38316656,4185392,1,7775
255,PL1 1HX,PLYMOUTH,,,Armada Way,,139,,,,,Wants,18911320,S,Y,1B,39943584,4008602,1,7775
256,PL1 1HX,PLYMOUTH,,,Armada Way,,147,,,,,Premier City Center,18911323,S,Y,1R,39943585,4008603,1,7775
257,PL1 1HX,PLYMOUTH,,,Armada Way,,131,,,,,,51227671,S, ,1T,40282066,0,1,7775
258,PL1 1HY,PLYMOUTH,,,Armada Way,, ,153-155,,,,Hidden Hearing Ltd,18911326,S,Y,1H,30630369,2312539,1,7775
259,PL1 1HY,PLYMOUTH,,,Armada Way,, ,153-155,,,,Hays Specialist Recruitment,18911325,S,Y,1N,30630369,3383500,1,7775
260,PL1 1HY,PLYMOUTH,,,Armada Way,, ,153-155,,,,Vualto,18911327,S,Y,1Q,30630369,3630477,1,7775
261,PL1 1HY,PLYMOUTH,,,Armada Way,, ,153-155,,,,Elixel,55001085,S,Y,1R,30630369,3951440,1,7775
262,PL1 1HY,PLYMOUTH,,,Armada Way,, ,153-155,,,,Bora Beads,56102380,S,Y,1S,30630369,4104859,1,7775
263,PL1 1HZ,PLYMOUTH,,,Armada Way,,169,,,,,Yorkshire Bldg Soc,18911330,S,Y,1A,32205611,2697873,1,7775
264,PL1 1HZ,PLYMOUTH,,,Armada Way,,167,,,,,Leela Promotions Ltd,18911331,S,Y,1B,35296000,3177320,1,7775
265,PL1 1HZ,PLYMOUTH,,,Armada Way,, ,151a-151b,,,,Haberdashery Fabrics,52351052,S,Y,1U,36316544,3385957,1,7775
266,PL1 1HZ,PLYMOUTH,,,Armada Way,,151,,Flat 1,,,,52556605,S, ,1W,36582298,0,1,7775
267,PL1 1HZ,PLYMOUTH,,,Armada Way,,151,,Flat 2,,,,52556606,S, ,1X,36582299,0,1,7775
268,PL1 1HZ,PLYMOUTH,,,Armada Way,,151,,Flat 3,,,,52556607,S, ,1Y,36582300,0,1,7775
269,PL1 1HZ,PLYMOUTH,,,Armada Way,,151,,Flat 4,,,,52556608,S, ,1Z,36582301,0,1,7775
270,PL1 1HZ,PLYMOUTH,,,Armada Way,,165,,,,,Plymouth Coach Station,54785503,S,Y,2B,39002533,3913599,1,7775
271,PL1 1HZ,PLYMOUTH,,,Armada Way,, ,161-163,,,,Oggy Oggy,18911329,S,Y,1P,39943589,4008606,1,7775
272,PL1 1JF,PLYMOUTH,,,Armada Way,, ,157-159,,,,Santander UK plc,18911336,L, ,1A,1592165,0,1,7775
273,PL1 1LA,PLYMOUTH,,,Armada Way,,128,,,,,Claires Accessories,18911340,S,Y,1D,26990196,948816,1,7775
274,PL1 1LA,PLYMOUTH,,,Armada Way,, ,140-146,,,,Barclays Bank plc,51796110,S,Y,1F,35667775,3247548,1,7775
275,PL1 1LA,PLYMOUTH,,,Armada Way,,126,,,,,The Original Pasty House,18911339,S,Y,1G,39373468,3928934,1,7775
276,PL1 1LA,PLYMOUTH,,,Armada Way,,124,,,,,,18911341,S, ,1A,40281791,0,1,7775
277,PL1 1LA,PLYMOUTH,,,Armada Way,, ,130-132,,,,,55951932,S, ,1H,40607310,0,1,7775
278,PL1 1LA,PLYMOUTH,,,Armada Way,, ,134-136,,,,,55951933,S, ,1J,40607311,0,1,7775
279,PL1 1LB,PLYMOUTH,,,Armada Way,,172,,,,,Canadian Muffin Co,18911342,S,Y,1D,26990202,948821,1,7775
280,PL1 1LB,PLYMOUTH,,,Armada Way,, ,152-154,,,,Specsavers Opticians,18911346,S,Y,1L,28224272,1376382,1,7775
281,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 1,,,,53131534,S, ,1P,37250966,0,1,7775
282,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 2,,,,53131535,S, ,1Q,37250967,0,1,7775
283,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 4,,,,53131537,S, ,1S,37250969,0,1,7775
284,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 5,,,,53131538,S, ,1T,37250970,0,1,7775
285,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 6,,,,53131539,S, ,1U,37250971,0,1,7775
286,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 7,,,,53131540,S, ,1W,37250972,0,1,7775
287,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 8,,,,53131541,S, ,1X,37250973,0,1,7775
288,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 9,,,,53131542,S, ,1Y,37250974,0,1,7775
289,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 10,,,,53131543,S, ,1Z,37250975,0,1,7775
290,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 11,,,,53131544,S, ,2A,37250976,0,1,7775
291,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 12,,,,53131545,S, ,2B,37250977,0,1,7775
292,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 14,,,,53131546,S, ,2D,37250978,0,1,7775
293,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 15,,,,53131547,S, ,2E,37250979,0,1,7775
294,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 16,,,,53131548,S, ,2F,37250980,0,1,7775
295,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 17,,,,53131549,S, ,2G,37250981,0,1,7775
296,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 18,,,,53131550,S, ,2H,37250982,0,1,7775
297,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 19,,,,53131551,S, ,2J,37250983,0,1,7775
298,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 20,,,,53131552,S, ,2L,37250984,0,1,7775
299,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 21,,,,53131553,S, ,2N,37250985,0,1,7775
300,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 22,,,,53131554,S, ,2P,37250986,0,1,7775
301,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 23,,,,53131555,S, ,2Q,37250987,0,1,7775
302,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 24,,,,53131556,S, ,2R,37250988,0,1,7775
303,PL1 1LB,PLYMOUTH,,,Armada Way,,174,,,,,The Royal British Legion,53415414,S,Y,3A,37593080,3633772,1,7775
304,PL1 1LB,PLYMOUTH,,,Armada Way,,160,,Flat 1,,,,54421718,S, ,3E,38837253,0,1,7775
305,PL1 1LB,PLYMOUTH,,,Armada Way,,160,,Flat 2,,,,54421719,S, ,3F,38837254,0,1,7775
306,PL1 1LB,PLYMOUTH,,,Armada Way,,160,,Flat 3,,,,54421720,S, ,3G,38837255,0,1,7775
307,PL1 1LB,PLYMOUTH,,,Armada Way,,160,,Flat 4,,,,54421721,S, ,3H,38837256,0,1,7775
308,PL1 1LB,PLYMOUTH,,,Armada Way,,160,,Flat 5,,,,54421722,S, ,3J,38837257,0,1,7775
309,PL1 1LB,PLYMOUTH,,,Armada Way,, ,166-168,,,,Subway,18911343,S,Y,1N,39467441,3942407,1,7775
310,PL1 1LB,PLYMOUTH,,,Armada Way,,156,,,,,Samsung,18911344,S,Y,1F,39943586,4008604,1,7775
311,PL1 1LB,PLYMOUTH,,,Armada Way,,170,,Flat 3,,,,56125574,S, ,3L,40807915,0,1,7775
312,PL1 1LD,PLYMOUTH,,,Armada Way,, ,Congress Hall,,,,The Salvation Army,18911397,S,Y,1A,23530195,209241,1,7775
313,PL1 1LD,PLYMOUTH,,,Armada Way,,192,,,,,,54606962,S, ,6J,39050852,0,1,7775
314,PL1 1LD,PLYMOUTH,,,Armada Way,,192,,,,,The Ground Coffee House,55376500,S,Y,6L,39954065,4010335,1,7775
315,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre, ,,,,,Sainsburys Supermarkets Ltd,18911404,S,Y,2D,26828983,892249,1,7775
316,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre,10,,,,,Wilkinson,18911406,S,Y,1B,31734121,2576097,1,7775
317,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre, ,Unit B,,,,Laura Ashley Ltd,18911405,S,Y,2F,32236548,2706087,1,7775
318,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre,5,,,,,Peacocks Stores Ltd,18911407,S,Y,1X,34761401,3083436,1,7775
319,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre, ,Unit 2,,,,Silver Stall,51531236,S,Y,2G,35296008,3177326,1,7775
320,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre,17,,,,,Clarendon Imports,18911402,S,Y,1L,35968860,3305621,1,7775
321,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre, ,Unit E,,,,Barnardos,53574393,S,Y,2H,37775762,3664474,1,7775
322,PL1 1LE,PLYMOUTH,,,Armada Way,The Armada Centre, ,Unit F,,,,So Sweet,18911403,S,Y,2J,40285518,4052791,1,7775
323,PL1 1LP,PLYMOUTH,,,Cornwall Street,,4,,,,,Argento,18911414,S,Y,1P,26306284,718804,1,7775
324,PL1 1LP,PLYMOUTH,,,Cornwall Street,,30,,,,,Boots Opticians Ltd,18911413,S,Y,1G,26306295,718814,1,7775
325,PL1 1LP,PLYMOUTH,,,Cornwall Street,,42,,,,,The Clarks Shop,18911412,S,Y,1R,26306304,718821,1,7775
326,PL1 1LP,PLYMOUTH,,,Cornwall Street,, ,26-28,,,,Superdrug Stores plc,18911424,S,Y,1Y,27381167,1103770,1,7775
327,PL1 1LP,PLYMOUTH,,,Cornwall Street,, ,06-Aug,,,,Oggie Oggie Pasty Co Ltd,18911420,S,Y,1U,28177369,1354572,1,7775
328,PL1 1LP,PLYMOUTH,,,Cornwall Street,,14,,,,,Toni & Guy,18911421,S,Y,2A,28179452,1355309,1,7775
329,PL1 1LP,PLYMOUTH,,,Cornwall Street,,36,,,,,Go Mobile Ltd,18911416,S,Y,2B,30072161,2134670,1,7775
330,PL1 1LP,PLYMOUTH,,,Cornwall Street,,22,,,,,Coral,18911428,S,Y,1E,32940922,2804445,1,7775
331,PL1 1LP,PLYMOUTH,,,Cornwall Street,,18,,,,,Blue Banana,18911417,S,Y,1B,33870592,2934571,1,7775
332,PL1 1LP,PLYMOUTH,,,Cornwall Street,,24,,,,,Shake Away,18911418,S,Y,1F,35296011,3177328,1,7775
333,PL1 1LP,PLYMOUTH,,,Cornwall Street,,2,,,,,Michael Spiers Jewellers,50706847,S,Y,2E,35967606,3305213,1,7775
334,PL1 1LP,PLYMOUTH,,,Cornwall Street,,12,,,,,Coffee Bean,18911426,S,Y,1X,37918369,3686884,1,7775
335,PL1 1LP,PLYMOUTH,,,Cornwall Street,,10,,,,,Sharps Bedrooms,18911419,S,Y,1A,39231262,3907203,1,7775
336,PL1 1LP,PLYMOUTH,,,Cornwall Street,,20,,,,,,18911422,S, ,1D,39649589,0,1,7775
337,PL1 1LP,PLYMOUTH,,,Cornwall Street,,34,,,,,H M V UK Ltd,18911411,S,Y,2F,41074686,4141025,1,7775
338,PL1 1LR,PLYMOUTH,,,Cornwall Street,,88,,,,,Lanterns Restaurant,18911439,S,Y,1Q,26306329,718846,1,7775
339,PL1 1LR,PLYMOUTH,,,Cornwall Street,,76,,,,,Scope,18911445,S,Y,1J,26935922,927749,1,7775
340,PL1 1LR,PLYMOUTH,,,Cornwall Street,,60,,,,,British Heart Foundation,18911431,S,Y,1E,28177257,1354514,1,7775
341,PL1 1LR,PLYMOUTH,,,Cornwall Street,,84,,,,,Games Workshop,18911434,S,Y,1U,28179454,1355311,1,7775
342,PL1 1LR,PLYMOUTH,,,Cornwall Street,,84,,,,,Nick Evangelista Hair & Beauty,51384931,S,Y,2E,28179454,3141789,1,7775
343,PL1 1LR,PLYMOUTH,,,Cornwall Street,, ,Rear Of 68,,,,Jay Cee,18911437,S,Y,1Y,28179457,1355314,1,7775
344,PL1 1LR,PLYMOUTH,,,Cornwall Street,,58,,,,,Cake Box,18911436,S,Y,2B,28179460,1355317,1,7775
345,PL1 1LR,PLYMOUTH,,,Cornwall Street,,80,,,,,Futon Co,18911433,S,Y,1N,30842053,2367259,1,7775
346,PL1 1LR,PLYMOUTH,,,Cornwall Street,,74,,,,,Shuropody Ltd,18911447,S,Y,1S,35301157,3178090,1,7775
347,PL1 1LR,PLYMOUTH,,,Cornwall Street,, ,52-54,,,,Michael Spiers Jewellery Workshop,18911440,S,Y,1A,37918350,3686876,1,7775
348,PL1 1LR,PLYMOUTH,,,Cornwall Street,,78,,,,,Sam Smith Jewellers,18911438,S,Y,1L,38184786,3730735,1,7775
349,PL1 1LR,PLYMOUTH,,,Cornwall Street,,86,,,,,Antics,18911442,S,Y,1T,38341434,3761784,1,7775
350,PL1 1LR,PLYMOUTH,,,Cornwall Street,,72,,,,,Polish Snack Bar,18911448,S,Y,1H,38341436,3761785,1,7775
351,PL1 1LR,PLYMOUTH,,,Cornwall Street,,82,,,,,New Crescent Barbers,18911449,S,Y,2H,38350964,3763954,1,7775
352,PL1 1LR,PLYMOUTH,,,Cornwall Street,,64,,,,,Ocean Vapour,53295768,S,Y,2F,38904104,3853902,1,7775
353,PL1 1LR,PLYMOUTH,,,Cornwall Street,,66,,,,,Phillys Vapour,18911444,S,Y,2J,38904108,3853906,1,7775
354,PL1 1LR,PLYMOUTH,,,Cornwall Street,,68,,,,,Jay Cee Hairdresser,54527835,S,Y,2L,39231257,3907202,1,7775
355,PL1 1LR,PLYMOUTH,,,Cornwall Street,,62,,,,,,18911443,S, ,1F,39388734,0,1,7775
356,PL1 1LR,PLYMOUTH,,,Cornwall Street,,70,,,,,Cats Protection League,18911430,S,Y,2N,39472937,3943224,1,7775
357,PL1 1LR,PLYMOUTH,,,Cornwall Street,,56,,,,,London Camera Exchange,18911446,S,Y,1D,40307447,4054934,1,7775
358,PL1 1LU,PLYMOUTH,,,Cornwall Street,,50,,,,,Barclays Bank plc,18911450,L, ,1A,1592183,0,1,7775
359,PL1 1LY,PLYMOUTH,,,Armada Way,,162,,,,,TSB Bank,18911452,L, ,1A,1592184,0,1,7775
360,PL1 1NF,PLYMOUTH,,,Cornwall Street,,108,,,,,Cancer Research UK,18911454,S,Y,1D,26306349,718868,1,7775
361,PL1 1NF,PLYMOUTH,,,Cornwall Street,, ,116-118,,,,Steak & Omelette Bar,18911463,S,Y,1H,26306357,718876,1,7775
362,PL1 1NF,PLYMOUTH,,,Cornwall Street,,90,,,,,British Red Cross Society,18911459,S,Y,1L,28177243,1354509,1,7775
363,PL1 1NF,PLYMOUTH,,,Cornwall Street,, ,98-100,,,,Asia Oriental Stores,18911457,S,Y,1W,38184778,3730729,1,7775
364,PL1 1NF,PLYMOUTH,,,Cornwall Street,,112,,,,,Authentic Sichuan Restaurant,18911460,S,Y,1F,38184783,3730734,1,7775
365,PL1 1NF,PLYMOUTH,,,Cornwall Street,,106,,,,,K D Nails,18911465,S,Y,1B,38341430,3761782,1,7775
366,PL1 1NF,PLYMOUTH,,,Cornwall Street,,104,,,,,Cafe Bistro,18911455,S,Y,1A,38341437,3761787,1,7775
367,PL1 1NF,PLYMOUTH,,,Cornwall Street,,102,,,,,Global Hair Design,18911458,S,Y,1S,38341438,3761788,1,7775
368,PL1 1NF,PLYMOUTH,,,Cornwall Street,,96,,,,,Asia Oriental,18911456,S,Y,1Q,38390403,3771041,1,7775
369,PL1 1NF,PLYMOUTH,,,Cornwall Street,, ,120-122,,,,,18911462,S, ,1J,38822260,0,1,7775
370,PL1 1NF,PLYMOUTH,,,Cornwall Street,,110,,,,,,18911461,S, ,1E,39226692,0,1,7775
371,PL1 1NF,PLYMOUTH,,,Cornwall Street,,114,,,,,,18911453,S, ,1G,39231292,0,1,7775
372,PL1 1NF,PLYMOUTH,,,Cornwall Street,,92,,,,,,18911464,S, ,1N,40282247,0,1,7775
373,PL1 1NF,PLYMOUTH,,,Cornwall Street,,94,,,,,,51059355,S, ,1U,40282426,0,1,7775
374,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,142,,,,,Fitness For Sport,18911472,S,Y,1U,25376350,425320,1,7775
375,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,126,,,,,The Tobacco Bar,18911478,S,Y,1A,26306368,718887,1,7775
376,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,138,,,,,World Wide Food Supermarket,18911480,S,Y,1H,26306400,718918,1,7775
377,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,156,,,,,The Eagle,18911471,S,Y,1T,28177208,1354494,1,7775
378,PL1 1NJ,PLYMOUTH,,,Cornwall Street,, ,150-152,,,,Zeus Restaurant,18911481,S,Y,1Q,28177211,1354496,1,7775
379,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,154,,,,,D & D Barbers & Salon,18911479,S,Y,1S,30147734,2156504,1,7775
380,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,132,,,,,Toy Tardis,18911477,S,Y,1E,35732820,3260458,1,7775
381,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,140,,,,,Stitch,18911475,S,Y,1J,37918346,3686874,1,7775
382,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,146,,,,,Polish Womanswear,18911476,S,Y,1P,37918349,3686875,1,7775
383,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,136,,,,,Malibu Tan Tanning Studio,18911467,S,Y,1G,38184787,3730736,1,7775
384,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,128,,,,,Wan Thai Cooking,18911470,S,Y,1B,38341449,3761796,1,7775
385,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,148,,,,,Subway,18911468,S,Y,1W,38454419,3779457,1,7775
386,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,130,,,,,,18911469,S, ,1D,38822263,0,1,7775
387,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,134,,,,,Brazillia Coffee House,18911473,S,Y,1F,39262966,3910892,1,7775
388,PL1 1NJ,PLYMOUTH,,,Cornwall Street,,144,,,,,,18911474,S, ,1N,40282454,0,1,7775
389,PL1 1NL,PLYMOUTH,,,Cornwall Street,,15,,,,,Halfords Ltd,18911486,S,Y,1B,11751302,337307,1,7775
390,PL1 1NL,PLYMOUTH,,,Cornwall Street,,13,,,,,Plymouth Vineyard,18911489,S,Y,1A,32607499,2748386,1,7775
391,PL1 1NL,PLYMOUTH,,,Cornwall Street,,17,,,,,St. Lukes,18911482,S,Y,1D,35967608,3305216,1,7775
392,PL1 1NL,PLYMOUTH,,,Cornwall Street,,11,,,,,,18911484,S, ,1H,40282452,0,1,7775
393,PL1 1NS,PLYMOUTH,,,Cornwall Street,,73,,,,,Iconic Eyewear,18911495,S,Y,1E,28213104,1370780,1,7775
394,PL1 1NS,PLYMOUTH,,,Cornwall Street,,61,,,,,Bamo Restaurant,18911491,S,Y,1N,32329232,2728834,1,7775
395,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,53-55,,,,YMCA,18911494,S,Y,1A,35967610,3305218,1,7775
396,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 1,,,,53919918,S, ,1P,38221396,0,1,7775
397,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 2,,,,53919919,S, ,1Q,38221397,0,1,7775
398,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 3,,,,53919920,S, ,1R,38221398,0,1,7775
399,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 4,,,,53919921,S, ,1S,38221399,0,1,7775
400,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 8,,,,53919925,S, ,1X,38221403,0,1,7775
401,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,Flat 9,,,,53919926,S, ,1Y,38221404,0,1,7775
402,PL1 1NS,PLYMOUTH,,,Cornwall Street,,63,,,,,,18911496,S, ,1D,39616122,0,1,7775
403,PL1 1NS,PLYMOUTH,,,Cornwall Street,,57,,,,,,18911498,S, ,1B,40282446,0,1,7775
404,PL1 1NS,PLYMOUTH,,,Cornwall Street,, ,75-77,,,,Salutern L D Bidco IV Ltd,18911492,S,Y,2D,41513586,4191782,1,7775
405,PL1 1NW,PLYMOUTH,,,Cornwall Street,,29,,,,,Card Factory,18911502,S,Y,1F,31712183,2570335,1,7775
406,PL1 1NW,PLYMOUTH,,,Cornwall Street,,21,,,,,My Photo,18911503,S,Y,1A,34173796,2997246,1,7775
407,PL1 1NW,PLYMOUTH,,,Cornwall Street,,23,,,,,Caffe Nero,51531251,S,Y,1J,35296029,3177341,1,7775
408,PL1 1NW,PLYMOUTH,,,Cornwall Street,,31,,,,,,18911501,S, ,1G,39926635,0,1,7775
409,PL1 1NW,PLYMOUTH,,,Cornwall Street,, ,25-27,,,,Coffee 1,18911505,S,Y,1D,39926637,4006378,1,7775
